experiment_id,method,intervention,washout_batches,metric,n_panels,mean,sd,ci95_low,ci95_high,n_seeds_min,n_seeds_max,individual_panels,interval_type
stage_a_uci_v2,tent,parameters_aux,0,brier_gap_change,1,-4.580997291306228e-06,,,,3,3,"{""uci_internal_fixed"": -4.580997291306228e-06}",descriptive panel t interval; design-conditional
stage_a_uci_v2,tent,parameters_aux,4,disagreement_change,1,0.0,,,,3,3,"{""uci_internal_fixed"": 0.0}",descriptive panel t interval; design-conditional
stage_a_uci_v2,tent,parameters_aux,4,absolute_error_gap_change,1,0.0,,,,3,3,"{""uci_internal_fixed"": 0.0}",descriptive panel t interval; design-conditional
stage_a_uci_v2,tent,parameters_aux,4,nll_gap_change,1,-4.0990530346790564e-05,,,,3,3,"{""uci_internal_fixed"": -4.0990530346790564e-05}",descriptive panel t interval; design-conditional
stage_a_uci_v2,tent,parameters_aux,4,brier_gap_change,1,-2.968259839704913e-06,,,,3,3,"{""uci_internal_fixed"": -2.968259839704913e-06}",descriptive panel t interval; design-conditional
stage_a_uci_v2,tent,parameters_optimizer,0,disagreement_change,1,-0.0003255208333333333,,,,3,3,"{""uci_internal_fixed"": -0.0003255208333333333}",descriptive panel t interval; design-conditional
stage_a_uci_v2,tent,parameters_optimizer,0,absolute_error_gap_change,1,-0.0003255208333333333,,,,3,3,"{""uci_internal_fixed"": -0.0003255208333333333}",descriptive panel t interval; design-conditional
stage_a_uci_v2,tent,parameters_optimizer,0,nll_gap_change,1,-2.6161054073633804e-05,,,,3,3,"{""uci_internal_fixed"": -2.6161054073633804e-05}",descriptive panel t interval; design-conditional
stage_a_uci_v2,tent,parameters_optimizer,0,brier_gap_change,1,-2.235415372002734e-06,,,,3,3,"{""uci_internal_fixed"": -2.235415372002734e-06}",descriptive panel t interval; design-conditional
stage_a_uci_v2,tent,parameters_optimizer,4,disagreement_change,1,0.0,,,,3,3,"{""uci_internal_fixed"": 0.0}",descriptive panel t interval; design-conditional
stage_a_uci_v2,tent,parameters_optimizer,4,absolute_error_gap_change,1,0.0,,,,3,3,"{""uci_internal_fixed"": 0.0}",descriptive panel t interval; design-conditional
stage_a_uci_v2,tent,parameters_optimizer,4,nll_gap_change,1,-1.7285966563115378e-05,,,,3,3,"{""uci_internal_fixed"": -1.7285966563115378e-05}",descriptive panel t interval; design-conditional
stage_a_uci_v2,tent,parameters_optimizer,4,brier_gap_change,1,-1.5879808014113844e-06,,,,3,3,"{""uci_internal_fixed"": -1.5879808014113844e-06}",descriptive panel t interval; design-conditional
stage_a_uci_v2,tent,parameters_optimizer_aux,0,disagreement_change,1,-0.0003255208333333333,,,,3,3,"{""uci_internal_fixed"": -0.0003255208333333333}",descriptive panel t interval; design-conditional
stage_a_uci_v2,tent,parameters_optimizer_aux,0,absolute_error_gap_change,1,-0.0003255208333333333,,,,3,3,"{""uci_internal_fixed"": -0.0003255208333333333}",descriptive panel t interval; design-conditional
stage_a_uci_v2,tent,parameters_optimizer_aux,0,nll_gap_change,1,-2.6161054073633804e-05,,,,3,3,"{""uci_internal_fixed"": -2.6161054073633804e-05}",descriptive panel t interval; design-conditional
stage_a_uci_v2,tent,parameters_optimizer_aux,0,brier_gap_change,1,-2.235415372002734e-06,,,,3,3,"{""uci_internal_fixed"": -2.235415372002734e-06}",descriptive panel t interval; design-conditional
stage_a_uci_v2,tent,parameters_optimizer_aux,4,disagreement_change,1,0.0,,,,3,3,"{""uci_internal_fixed"": 0.0}",descriptive panel t interval; design-conditional
stage_a_uci_v2,tent,parameters_optimizer_aux,4,absolute_error_gap_change,1,0.0,,,,3,3,"{""uci_internal_fixed"": 0.0}",descriptive panel t interval; design-conditional
stage_a_uci_v2,tent,parameters_optimizer_aux,4,nll_gap_change,1,-1.7285966563115378e-05,,,,3,3,"{""uci_internal_fixed"": -1.7285966563115378e-05}",descriptive panel t interval; design-conditional
stage_a_uci_v2,tent,parameters_optimizer_aux,4,brier_gap_change,1,-1.5879808014113844e-06,,,,3,3,"{""uci_internal_fixed"": -1.5879808014113844e-06}",descriptive panel t interval; design-conditional
