experiment_id,method,intervention,washout_batches,direction,metric,n_panels,mean,sd,ci95_low,ci95_high,n_seeds_min,n_seeds_max,individual_panels,interval_type
stage_a_uci_v1,sar_complete,optimizer_aux,0,ab,error_change,1,-0.047526041666666664,,,,3,3,"{""uci_internal_fixed"": -0.047526041666666664}",descriptive panel t interval; design-conditional
stage_a_uci_v1,sar_complete,optimizer_aux,0,ab,nll_change,1,-0.038187757456239,,,,3,3,"{""uci_internal_fixed"": -0.038187757456239}",descriptive panel t interval; design-conditional
stage_a_uci_v1,sar_complete,optimizer_aux,0,ab,brier_change,1,-0.05881609694691877,,,,3,3,"{""uci_internal_fixed"": -0.05881609694691877}",descriptive panel t interval; design-conditional
stage_a_uci_v1,sar_complete,optimizer_aux,0,ab,ece15_change,1,0.0019080438952181016,,,,3,3,"{""uci_internal_fixed"": 0.0019080438952181016}",descriptive panel t interval; design-conditional
stage_a_uci_v1,sar_complete,optimizer_aux,0,ba,accuracy_change,1,0.047526041666666664,,,,3,3,"{""uci_internal_fixed"": 0.047526041666666664}",descriptive panel t interval; design-conditional
stage_a_uci_v1,sar_complete,optimizer_aux,0,ba,error_change,1,-0.047526041666666664,,,,3,3,"{""uci_internal_fixed"": -0.047526041666666664}",descriptive panel t interval; design-conditional
stage_a_uci_v1,sar_complete,optimizer_aux,0,ba,nll_change,1,-0.03818697919074202,,,,3,3,"{""uci_internal_fixed"": -0.03818697919074202}",descriptive panel t interval; design-conditional
stage_a_uci_v1,sar_complete,optimizer_aux,0,ba,brier_change,1,-0.05881595969139786,,,,3,3,"{""uci_internal_fixed"": -0.05881595969139786}",descriptive panel t interval; design-conditional
stage_a_uci_v1,sar_complete,optimizer_aux,0,ba,ece15_change,1,0.0019072909482190832,,,,3,3,"{""uci_internal_fixed"": 0.0019072909482190832}",descriptive panel t interval; design-conditional
stage_a_uci_v1,sar_complete,optimizer_aux,4,ab,accuracy_change,1,0.047526041666666664,,,,3,3,"{""uci_internal_fixed"": 0.047526041666666664}",descriptive panel t interval; design-conditional
stage_a_uci_v1,sar_complete,optimizer_aux,4,ab,error_change,1,-0.047526041666666664,,,,3,3,"{""uci_internal_fixed"": -0.047526041666666664}",descriptive panel t interval; design-conditional
stage_a_uci_v1,sar_complete,optimizer_aux,4,ab,nll_change,1,-0.038186730746273545,,,,3,3,"{""uci_internal_fixed"": -0.038186730746273545}",descriptive panel t interval; design-conditional
stage_a_uci_v1,sar_complete,optimizer_aux,4,ab,brier_change,1,-0.05881585402265165,,,,3,3,"{""uci_internal_fixed"": -0.05881585402265165}",descriptive panel t interval; design-conditional
stage_a_uci_v1,sar_complete,optimizer_aux,4,ab,ece15_change,1,0.0019071049668720706,,,,3,3,"{""uci_internal_fixed"": 0.0019071049668720706}",descriptive panel t interval; design-conditional
stage_a_uci_v1,sar_complete,optimizer_aux,4,ba,accuracy_change,1,0.047526041666666664,,,,3,3,"{""uci_internal_fixed"": 0.047526041666666664}",descriptive panel t interval; design-conditional
stage_a_uci_v1,sar_complete,optimizer_aux,4,ba,error_change,1,-0.047526041666666664,,,,3,3,"{""uci_internal_fixed"": -0.047526041666666664}",descriptive panel t interval; design-conditional
stage_a_uci_v1,sar_complete,optimizer_aux,4,ba,nll_change,1,-0.038186730746273545,,,,3,3,"{""uci_internal_fixed"": -0.038186730746273545}",descriptive panel t interval; design-conditional
stage_a_uci_v1,sar_complete,optimizer_aux,4,ba,brier_change,1,-0.05881585402265165,,,,3,3,"{""uci_internal_fixed"": -0.05881585402265165}",descriptive panel t interval; design-conditional
stage_a_uci_v1,sar_complete,optimizer_aux,4,ba,ece15_change,1,0.0019071049668720706,,,,3,3,"{""uci_internal_fixed"": 0.0019071049668720706}",descriptive panel t interval; design-conditional
stage_a_uci_v1,sar_complete,parameters,0,ab,accuracy_change,1,0.047200520833333336,,,,3,3,"{""uci_internal_fixed"": 0.047200520833333336}",descriptive panel t interval; design-conditional
stage_a_uci_v1,sar_complete,parameters,0,ab,error_change,1,-0.047200520833333336,,,,3,3,"{""uci_internal_fixed"": -0.047200520833333336}",descriptive panel t interval; design-conditional
stage_a_uci_v1,sar_complete,parameters,0,ab,nll_change,1,-0.03799148062830334,,,,3,3,"{""uci_internal_fixed"": -0.03799148062830334}",descriptive panel t interval; design-conditional
stage_a_uci_v1,sar_complete,parameters,0,ab,brier_change,1,-0.05870929844855327,,,,3,3,"{""uci_internal_fixed"": -0.05870929844855327}",descriptive panel t interval; design-conditional
stage_a_uci_v1,sar_complete,parameters,0,ab,ece15_change,1,0.002177428043642071,,,,3,3,"{""uci_internal_fixed"": 0.002177428043642071}",descriptive panel t interval; design-conditional
stage_a_uci_v1,sar_complete,parameters,0,ba,accuracy_change,1,0.047200520833333336,,,,3,3,"{""uci_internal_fixed"": 0.047200520833333336}",descriptive panel t interval; design-conditional
stage_a_uci_v1,sar_complete,parameters,0,ba,error_change,1,-0.047200520833333336,,,,3,3,"{""uci_internal_fixed"": -0.047200520833333336}",descriptive panel t interval; design-conditional
stage_a_uci_v1,sar_complete,parameters,0,ba,nll_change,1,-0.03804254963023704,,,,3,3,"{""uci_internal_fixed"": -0.03804254963023704}",descriptive panel t interval; design-conditional
stage_a_uci_v1,sar_complete,parameters,0,ba,brier_change,1,-0.05872248670901948,,,,3,3,"{""uci_internal_fixed"": -0.05872248670901948}",descriptive panel t interval; design-conditional
